player_id,salary,season,season_end,season_start,team
webbech01,"$8,000,000",1996-97,1997,1996,Washington Bullets
webbech01,"$9,000,000",1997-98,1998,1997,Washington Wizards
webbech01,"$10,000,000",1998-99,1999,1998,Sacramento Kings
webbech01,"$11,000,000",1999-00,2000,1999,Sacramento Kings
webbech01,"$12,000,000",2000-01,2001,2000,Sacramento Kings
webbech01,"$12,750,000",2001-02,2002,2001,Sacramento Kings
webbech01,"$14,343,750",2002-03,2003,2002,Sacramento Kings
webbech01,"$15,937,500",2003-04,2004,2003,Sacramento Kings
webbech01,"$17,531,250",2004-05,2005,2004,Sacramento Kings
webbech01,"$19,125,000",2005-06,2006,2005,Philadelphia 76ers
webbech01,"$17,600,000",2006-07,2007,2006,Philadelphia 76ers
webbech01,"$661,024",2006-07,2007,2006,Detroit Pistons
webbech01,"$19,000,000",2007-08,2008,2007,Philadelphia 76ers
webbech01,"$602,173",2007-08,2008,2007,Golden State Warriors
webstma02,"$2,586,120",2005-06,2006,2005,Portland Trail Blazers
webstma02,"$2,780,160",2006-07,2007,2006,Portland Trail Blazers
webstma02,"$2,974,080",2007-08,2008,2007,Portland Trail Blazers
webstma02,"$3,771,133",2008-09,2009,2008,Portland Trail Blazers
webstma02,"$4,344,000",2009-10,2010,2009,Portland Trail Blazers
webstma02,"$4,800,000",2010-11,2011,2010,Minnesota Timberwolves
webstma02,"$5,256,000",2011-12,2012,2011,Minnesota Timberwolves
webstma02,"$1,600,000",2012-13,2013,2012,Washington Wizards
webstma02,"$600,000",2012-13,2013,2012,Minnesota Timberwolves
webstma02,"$5,150,000",2013-14,2014,2013,Washington Wizards
webstma02,"$5,381,750",2014-15,2015,2014,Washington Wizards
webstma02,"$5,613,500",2015-16,2016,2015,Washington Wizards
webstma02,"$830,000",2016-17,2017,2016,Washington Wizards
webstma02,"$833,333",2017-18,2018,2017,Washington Wizards
webstma01,"$450,000",1984-85,1985,1984,
webstma01,"$450,000",1985-86,1986,1985,New York Knicks
wedmasc01,"$400,000",1984-85,1985,1984,Boston Celtics
wedmasc01,"$400,000",1985-86,1986,1985,Boston Celtics
weemsso01,"$442,114",2008-09,2009,2008,Denver Nuggets
weemsso01,"$736,420",2009-10,2010,2009,Toronto Raptors
weemsso01,"$854,389",2010-11,2011,2010,Toronto Raptors
weemsso01,"$2,800,000",2015-16,2016,2015,Philadelphia 76ers
wellsbo01,"$1,100,000",1998-99,1999,1998,Portland Trail Blazers
wellsbo01,"$1,428,720",1999-00,2000,1999,Portland Trail Blazers
wellsbo01,"$1,528,440",2000-01,2001,2000,Portland Trail Blazers
wellsbo01,"$2,028,239",2001-02,2002,2001,Portland Trail Blazers
wellsbo01,"$6,300,000",2002-03,2003,2002,Portland Trail Blazers
wellsbo01,"$7,000,000",2003-04,2004,2003,Memphis Grizzlies
wellsbo01,"$7,700,000",2004-05,2005,2004,Memphis Grizzlies
wellsbo01,"$8,000,000",2005-06,2006,2005,Sacramento Kings
wellsbo01,"$2,115,000",2006-07,2007,2006,Houston Rockets
wellsbo01,"$2,284,200",2007-08,2008,2007,New Orleans Hornets
wellsbu01,"$260,000",1997-98,1998,1997,Dallas Mavericks
wellsbu01,"$312,000",1998-99,1999,1998,Chicago Bulls
welpch01,"$257,500",1987-88,1988,1987,Philadelphia 76ers
welpch01,"$267,500",1988-89,1989,1988,Philadelphia 76ers
welscji01,"$1,234,080",2002-03,2003,2002,Golden State Warriors
welscji01,"$1,326,600",2003-04,2004,2003,Boston Celtics
welscji01,"$1,419,240",2004-05,2005,2004,Boston Celtics
welscji01,"$2,177,114",2005-06,2006,2005,Milwaukee Bucks
wennibi01,"$220,000",1985-86,1986,1985,Dallas Mavericks
wennibi01,"$240,000",1987-88,1988,1987,Dallas Mavericks
wennibi01,"$280,000",1988-89,1989,1988,Dallas Mavericks
wennibi01,"$700,000",1990-91,1991,1990,Sacramento Kings
wennibi01,"$150,000",1993-94,1994,1993,Chicago Bulls
wennibi01,"$1,000,000",1994-95,1995,1994,Chicago Bulls
wennibi01,"$1,000,000",1995-96,1996,1995,Chicago Bulls
wennibi01,"$1,000,000",1996-97,1997,1996,Chicago Bulls
wennibi01,"$1,800,000",1997-98,1998,1997,Chicago Bulls
wennibi01,"$1,000,000",1998-99,1999,1998,Chicago Bulls
wennibi01,"$510,000",1999-00,2000,1999,Sacramento Kings
wenstma01,"$150,000",1993-94,1994,1993,Boston Celtics
wenstma01,"$150,000",1994-95,1995,1994,Boston Celtics
werdaro01,"$145,000",1992-93,1993,1992,Denver Nuggets
werdaro01,"$250,000",1993-94,1994,1993,Denver Nuggets
werdaro01,"$225,000",1995-96,1996,1995,New Jersey Nets
werdaro01,"$166,000",1996-97,1997,1996,New Jersey Nets
werdaro01,"$7,471",1999-00,2000,1999,Vancouver Grizzlies
wesleda01,"$150,000",1993-94,1994,1993,New Jersey Nets
wesleda01,"$250,000",1994-95,1995,1994,Boston Celtics
wesleda01,"$300,000",1995-96,1996,1995,Boston Celtics
wesleda01,"$350,000",1996-97,1997,1996,Boston Celtics
wesleda01,"$1,800,000",1997-98,1998,1997,Charlotte Hornets
wesleda01,"$2,160,000",1998-99,1999,1998,Charlotte Hornets
wesleda01,"$2,520,000",1999-00,2000,1999,Charlotte Hornets
wesleda01,"$2,880,000",2000-01,2001,2000,Charlotte Hornets
wesleda01,"$3,240,000",2001-02,2002,2001,Charlotte Hornets
wesleda01,"$3,600,000",2002-03,2003,2002,New Orleans Hornets
wesleda01,"$3,960,000",2003-04,2004,2003,New Orleans Hornets
wesleda01,"$4,455,000",2004-05,2005,2004,New Orleans Hornets
wesleda01,"$5,070,000",2005-06,2006,2005,Houston Rockets
wesleda01,"$1,750,000",2006-07,2007,2006,Cleveland Cavaliers
wesleda01,"$250,000",2007-08,2008,2007,New Jersey Nets
westda01,"$1,160,160",2003-04,2004,2003,New Orleans Hornets
westda01,"$1,247,160",2004-05,2005,2004,New Orleans Hornets
westda01,"$1,334,160",2005-06,2006,2005,New Orleans/Oklahoma City Hornets
westda01,"$2,051,938",2006-07,2007,2006,New Orleans/Oklahoma City Hornets
westda01,"$10,650,000",2007-08,2008,2007,New Orleans Hornets
westda01,"$9,862,500",2008-09,2009,2008,New Orleans Hornets
westda01,"$9,075,000",2009-10,2010,2009,New Orleans Hornets
westda01,"$8,287,500",2010-11,2011,2010,New Orleans Hornets
westda01,"$10,000,000",2011-12,2012,2011,Indiana Pacers
westda01,"$10,000,000",2012-13,2013,2012,Indiana Pacers
westda01,"$12,000,000",2013-14,2014,2013,Indiana Pacers
westda01,"$12,000,000",2014-15,2015,2014,Indiana Pacers
westda01,"$1,499,000",2015-16,2016,2015,San Antonio Spurs
westda01,"$1,551,659",2016-17,2017,2016,Golden State Warriors
westda01,"$1,471,382",2017-18,2018,2017,Golden State Warriors
westde01,"$939,480",2004-05,2005,2004,Boston Celtics
westde01,"$1,010,040",2005-06,2006,2005,Boston Celtics
westde01,"$1,080,480",2006-07,2007,2006,Boston Celtics
westde01,"$1,889,760",2007-08,2008,2007,Cleveland Cavaliers
westde01,"$3,850,000",2008-09,2009,2008,Cleveland Cavaliers
westde01,"$4,254,250",2009-10,2010,2009,Cleveland Cavaliers
westde01,"$1,069,509",2010-11,2011,2010,Boston Celtics
westde01,"$1,146,337",2011-12,2012,2011,Dallas Mavericks
westde01,"$992,680",2012-13,2013,2012,Dallas Mavericks
westdo01,"$230,000",1990-91,1991,1990,Minnesota Timberwolves
westdo01,"$310,000",1991-92,1992,1991,Minnesota Timberwolves
westdo01,"$1,275,000",1992-93,1993,1992,Minnesota Timberwolves
westdo01,"$1,275,000",1993-94,1994,1993,Minnesota Timberwolves
westdo01,"$1,275,000",1994-95,1995,1994,Minnesota Timberwolves
westdo01,"$1,900,000",1995-96,1996,1995,Minnesota Timberwolves
westdo01,"$2,155,000",1996-97,1997,1996,Minnesota Timberwolves
westdo01,"$2,535,000",1997-98,1998,1997,Minnesota Timberwolves
westdo01,"$2,915,000",1998-99,1999,1998,Vancouver Grizzlies
westdo01,"$3,295,000",1999-00,2000,1999,Vancouver Grizzlies
westdo01,"$3,680,000",2000-01,2001,2000,Vancouver Grizzlies
westma02,"$427,163",2007-08,2008,2007,Atlanta Hawks
westma02,"$711,517",2008-09,2009,2008,Atlanta Hawks
westma02,"$446,740",2009-10,2010,2009,Atlanta Hawks
westma01,"$120,000",1984-85,1985,1984,Milwaukee Bucks
westma01,"$150,000",1985-86,1986,1985,Cleveland Cavaliers
westma01,"$412,000",1987-88,1988,1987,Phoenix Suns
westma01,"$412,000",1988-89,1989,1988,Phoenix Suns
westma01,"$875,000",1990-91,1991,1990,Phoenix Suns
westma01,"$975,000",1991-92,1992,1991,Phoenix Suns
westma01,"$1,000,000",1992-93,1993,1992,Phoenix Suns
westma01,"$1,000,000",1993-94,1994,1993,Phoenix Suns
westma01,"$1,500,000",1994-95,1995,1994,Detroit Pistons
westma01,"$1,500,000",1995-96,1996,1995,Detroit Pistons
westma01,"$2,000,000",1996-97,1997,1996,Cleveland Cavaliers
westma01,"$650,000",1997-98,1998,1997,Indiana Pacers
westma01,"$1,000,000",1998-99,1999,1998,Atlanta Hawks
westma01,"$510,000",1999-00,2000,1999,Phoenix Suns
westbru01,"$3,493,680",2008-09,2009,2008,Oklahoma City Thunder
westbru01,"$3,755,640",2009-10,2010,2009,Oklahoma City Thunder
westbru01,"$4,017,720",2010-11,2011,2010,Oklahoma City Thunder
westbru01,"$5,082,416",2011-12,2012,2011,Oklahoma City Thunder
westbru01,"$13,668,750",2012-13,2013,2012,Oklahoma City Thunder
westbru01,"$14,693,906",2013-14,2014,2013,Oklahoma City Thunder
westbru01,"$15,719,062",2014-15,2015,2014,Oklahoma City Thunder
westbru01,"$16,744,218",2015-16,2016,2015,Oklahoma City Thunder
westbru01,"$26,540,100",2016-17,2017,2016,Oklahoma City Thunder
westbru01,"$28,530,608",2017-18,2018,2017,Oklahoma City Thunder
whalero01,"$398,762",2005-06,2006,2005,Utah Jazz
whalero01,"$83,026",2006-07,2007,2006,Toronto Raptors
whatlen01,"$200,000",1984-85,1985,1984,Chicago Bulls
whatlen01,"$200,000",1985-86,1986,1985,Cleveland Cavaliers
whatlen01,"$130,000",1991-92,1992,1991,Portland Trail Blazers
whatlen01,"$150,000",1993-94,1994,1993,Atlanta Hawks
wheatde01,"$242,000",1997-98,1998,1997,Minnesota Timberwolves
wheatde01,"$20,000",1997-98,1998,1997,Los Angeles Lakers
wheatde01,"$350,000",1998-99,1999,1998,Vancouver Grizzlies
wheatde01,"$460,000",1999-00,2000,1999,Vancouver Grizzlies
wheelcl01,"$100,000",1987-88,1988,1987,Indiana Pacers
wheelcl01,"$100,000",1988-89,1989,1988,Miami Heat
whitedj01,"$964,080",2008-09,2009,2008,Oklahoma City Thunder
whitedj01,"$1,036,440",2009-10,2010,2009,Oklahoma City Thunder
whitedj01,"$1,108,680",2010-11,2011,2010,Charlotte Bobcats
whitedj01,"$2,001,167",2011-12,2012,2011,Charlotte Bobcats
whitedj01,"$269,368",2012-13,2013,2012,Boston Celtics
whitede01,"$1,404,600",2017-18,2018,2017,San Antonio Spurs
whiteer01,"$75,000",1987-88,1988,1987,Los Angeles Clippers
whiteja01,"$385,000",1999-00,2000,1999,Washington Wizards
whiteja01,"$3,922,000",2000-01,2001,2000,Washington Wizards
whiteja01,"$4,413,375",2001-02,2002,2001,Washington Wizards
whiteja01,"$4,903,750",2002-03,2003,2002,Washington Wizards
whiteja01,"$5,676,091",2003-04,2004,2003,Phoenix Suns
whiteja01,"$6,166,466",2004-05,2005,2004,Charlotte Bobcats
whiteja02,"$412,718",2006-07,2007,2006,Indiana Pacers
whiteja02,"$405,435",2006-07,2007,2006,San Antonio Spurs
whiteja02,"$854,389",2012-13,2013,2012,New York Knicks
whiteok01,"$374,933",2016-17,2017,2016,Miami Heat
whiteok01,"$1,312,611",2017-18,2018,2017,Atlanta Hawks
whiteok01,"$111,238",2017-18,2018,2017,Cleveland Cavaliers
whitera01,"$730,000",1990-91,1991,1990,Dallas Mavericks
whitera01,"$855,000",1991-92,1992,1991,Dallas Mavericks
whitera01,"$930,000",1992-93,1993,1992,Dallas Mavericks
whitera01,"$922,000",1993-94,1994,1993,Dallas Mavericks
whitero02,"$1,693,560",2001-02,2002,2001,Detroit Pistons
whitero02,"$1,820,520",2002-03,2003,2002,Denver Nuggets
whitero02,"$1,947,600",2003-04,2004,2003,Denver Nuggets
whitero02,"$1,797,845",2004-05,2005,2004,Denver Nuggets
whitero01,"$70,000",1985-86,1986,1985,Los Angeles Clippers
whitero03,"$1,719,480",2013-14,2014,2013,Philadelphia 76ers
whiteto01,"$75,000",1987-88,1988,1987,Golden State Warriors
whitewi01,"$85,000",1985-86,1986,1985,Denver Nuggets
whiteis01,"$1,074,145",2016-17,2017,2016,Brooklyn Nets
whiteis01,"$1,312,611",2017-18,2018,2017,Brooklyn Nets
whiteje01,"$225,000",1984-85,1985,1984,Golden State Warriors
whiteje01,"$405,000",1985-86,1986,1985,Golden State Warriors
whiteje01,"$400,000",1987-88,1988,1987,Golden State Warriors
whiteje01,"$425,000",1988-89,1989,1988,San Antonio Spurs
whitedo01,"$220,000",1996-97,1997,1996,Toronto Raptors
whitedo01,"$272,250",1997-98,1998,1997,Atlanta Hawks
whiteha01,"$730,437",2010-11,2011,2010,Sacramento Kings
whiteha01,"$762,195",2011-12,2012,2011,Sacramento Kings
whiteha01,"$769,881",2014-15,2015,2014,Miami Heat
whiteha01,"$981,348",2015-16,2016,2015,Miami Heat
whiteha01,"$22,116,750",2016-17,2017,2016,Miami Heat
whiteha01,"$23,775,506",2017-18,2018,2017,Miami Heat
whitnch01,"$150,000",1993-94,1994,1993,San Antonio Spurs
whitnch01,"$182,900",1994-95,1995,1994,San Antonio Spurs
whitnch01,"$400,000",1996-97,1997,1996,Washington Bullets
whitnch01,"$1,200,000",1997-98,1998,1997,Washington Wizards
whitnch01,"$1,440,000",1998-99,1999,1998,Washington Wizards
whitnch01,"$1,680,000",1999-00,2000,1999,Washington Wizards
whitnch01,"$2,370,000",2000-01,2001,2000,Washington Wizards
whitnch01,"$2,700,000",2001-02,2002,2001,Washington Wizards
whitnch01,"$3,000,000",2002-03,2003,2002,Denver Nuggets
whitnch01,"$1,070,000",2003-04,2004,2003,Washington Wizards
whittsh01,"$507,336",2014-15,2015,2014,Indiana Pacers
whittsh01,"$845,059",2015-16,2016,2015,Indiana Pacers
wiggian01,"$5,510,640",2014-15,2015,2014,Minnesota Timberwolves
wiggian01,"$5,758,680",2015-16,2016,2015,Minnesota Timberwolves
wiggian01,"$6,006,600",2016-17,2017,2016,Minnesota Timberwolves
wiggian01,"$7,574,322",2017-18,2018,2017,Minnesota Timberwolves
wiggimi01,"$130,000",1984-85,1985,1984,Houston Rockets
wiggimi01,"$155,000",1985-86,1986,1985,Houston Rockets
wiggimi01,"$335,000",1991-92,1992,1991,Philadelphia 76ers
wiggimi01,"$335,000",1992-93,1993,1992,Philadelphia 76ers
wilcoch01,"$1,922,520",2002-03,2003,2002,Los Angeles Clippers
wilcoch01,"$2,066,760",2003-04,2004,2003,Los Angeles Clippers
wilcoch01,"$2,210,880",2004-05,2005,2004,Los Angeles Clippers
wilcoch01,"$2,812,239",2005-06,2006,2005,Los Angeles Clippers
wilcoch01,"$6,250,000",2006-07,2007,2006,Seattle SuperSonics
wilcoch01,"$6,500,000",2007-08,2008,2007,Seattle SuperSonics
wilcoch01,"$6,750,000",2008-09,2009,2008,New York Knicks
wilcoch01,"$3,000,000",2009-10,2010,2009,Detroit Pistons
wilcoch01,"$3,000,000",2010-11,2011,2010,Detroit Pistons
wilcoch01,"$3,000,000",2011-12,2012,2011,Boston Celtics
wilcoch01,"$1,352,181",2012-13,2013,2012,Boston Celtics
wileymo01,"$100,000",1988-89,1989,1988,Dallas Mavericks
wileymo01,"$347,000",1990-91,1991,1990,Orlando Magic
wileymo01,"$130,000",1991-92,1992,1991,San Antonio Spurs
wileymo01,"$250,000",1992-93,1993,1992,Atlanta Hawks
wileymo01,"$310,000",1994-95,1995,1994,Dallas Mavericks
wilkeja01,"$860,000",1984-85,1985,1984,Los Angeles Lakers
wilkeja01,"$75,000",1985-86,1986,1985,Los Angeles Clippers
wilkida02,"$385,277",2004-05,2005,2004,Seattle SuperSonics
wilkida02,"$2,500,000",2005-06,2006,2005,Seattle SuperSonics
wilkida02,"$2,700,000",2006-07,2007,2006,Seattle SuperSonics
wilkida02,"$2,900,000",2007-08,2008,2007,Seattle SuperSonics
wilkida02,"$3,100,000",2008-09,2009,2008,Oklahoma City Thunder
wilkida02,"$3,300,000",2009-10,2010,2009,Minnesota Timberwolves
wilkida02,"$748,656",2010-11,2011,2010,Atlanta Hawks
wilkida02,"$1,146,337",2011-12,2012,2011,Detroit Pistons
wilkida02,"$1,223,166",2012-13,2013,2012,Philadelphia 76ers
wilkida02,"$1,016,617",2017-18,2018,2017,Indiana Pacers
wilkido01,"$460,000",1984-85,1985,1984,Atlanta Hawks
wilkido01,"$585,000",1985-86,1986,1985,Atlanta Hawks
wilkido01,"$1,100,000",1986-87,1987,1986,Atlanta Hawks
wilkido01,"$1,460,000",1987-88,1988,1987,Atlanta Hawks
wilkido01,"$1,500,000",1988-89,1989,1988,Atlanta Hawks
wilkido01,"$2,100,000",1989-90,1990,1989,Atlanta Hawks
wilkido01,"$2,065,000",1990-91,1991,1990,Atlanta Hawks
wilkido01,"$3,100,000",1991-92,1992,1991,Atlanta Hawks
wilkido01,"$3,500,000",1992-93,1993,1992,Atlanta Hawks
wilkido01,"$3,500,000",1993-94,1994,1993,Atlanta Hawks
wilkido01,"$2,820,000",1994-95,1995,1994,Boston Celtics
wilkido01,"$247,500",1996-97,1997,1996,San Antonio Spurs
wilkido01,"$1,000,000",1998-99,1999,1998,Orlando Magic
wilkido01,"$250,000",1999-00,2000,1999,Orlando Magic
wilkied01,"$330,000",1988-89,1989,1988,New York Knicks
wilkied01,"$400,000",1990-91,1991,1990,New York Knicks
wilkied01,"$500,000",1992-93,1993,1992,Philadelphia 76ers
wilkied01,"$100,000",1993-94,1994,1993,Philadelphia 76ers
wilkige01,"$70,000",1985-86,1986,1985,New York Knicks
wilkige01,"$300,000",1986-87,1987,1986,New York Knicks
wilkige01,"$246,666",1987-88,1988,1987,New York Knicks
wilkige01,"$625,000",1988-89,1989,1988,New York Knicks
wilkige01,"$725,000",1990-91,1991,1990,New York Knicks
wilkige01,"$795,000",1991-92,1992,1991,New York Knicks
wilkige01,"$500,000",1992-93,1993,1992,Cleveland Cavaliers
wilkige01,"$2,278,000",1993-94,1994,1993,Cleveland Cavaliers
wilkige01,"$2,478,000",1994-95,1995,1994,Cleveland Cavaliers
wilkige01,"$2,478,000",1995-96,1996,1995,Vancouver Grizzlies
wilkige01,"$247,500",1996-97,1997,1996,Orlando Magic
wilkige01,"$326,700",1997-98,1998,1997,Orlando Magic
wilkige01,"$2,000,000",1998-99,1999,1998,Orlando Magic
wilkige01,"$3,000,000",1999-00,2000,1999,Orlando Magic
wilkije01,"$214,500",1985-86,1986,1985,Utah Jazz
wilkida01,"$70,000",1985-86,1986,1985,Los Angeles Clippers
wilksmi01,"$55,402",2002-03,2003,2002,Atlanta Hawks
wilksmi01,"$638,679",2003-04,2004,2003,Houston Rockets
wilksmi01,"$720,046",2004-05,2005,2004,Chicago Bulls
wilksmi01,"$720,046",2004-05,2005,2004,San Antonio Spurs
wilksmi01,"$745,248",2005-06,2006,2005,Cleveland Cavaliers
wilksmi01,"$798,112",2006-07,2007,2006,Seattle SuperSonics
wilksmi01,"$162,281",2007-08,2008,2007,Denver Nuggets
wilksmi01,"$67,151",2007-08,2008,2007,Washington Wizards
wilksmi01,"$998,398",2008-09,2009,2008,Memphis Grizzlies
wilksmi01,"$175,908",2009-10,2010,2009,Oklahoma City Thunder
williaa01,"$150,000",1994-95,1995,1994,Milwaukee Bucks
williaa01,"$169,000",1996-97,1997,1996,Denver Nuggets
williaa01,"$500,000",1997-98,1998,1997,Seattle SuperSonics
williaa01,"$575,000",1998-99,1999,1998,Seattle SuperSonics
williaa01,"$1,100,000",1999-00,2000,1999,Washington Wizards
williaa01,"$2,250,000",2000-01,2001,2000,New Jersey Nets
williaa01,"$2,475,000",2001-02,2002,2001,New Jersey Nets
williaa01,"$2,700,000",2002-03,2003,2002,New Jersey Nets
williaa01,"$2,925,000",2003-04,2004,2003,New Jersey Nets
williaa01,"$3,790,257",2004-05,2005,2004,Toronto Raptors
williaa01,"$3,375,000",2005-06,2006,2005,Toronto Raptors
williaa01,"$1,750,000",2006-07,2007,2006,Los Angeles Clippers
williaa01,"$1,890,000",2007-08,2008,2007,Los Angeles Clippers
willial03,"$114,285",2015-16,2016,2015,Phoenix Suns
willial03,"$874,636",2016-17,2017,2016,Phoenix Suns
willial03,"$6,000,000",2017-18,2018,2017,Phoenix Suns
willial02,"$242,000",1997-98,1998,1997,Portland Trail Blazers
willial02,"$1,925,000",1999-00,2000,1999,Toronto Raptors
willial02,"$2,100,000",2000-01,2001,2000,Toronto Raptors
willial02,"$5,350,000",2001-02,2002,2001,Toronto Raptors
willial02,"$5,350,000",2002-03,2003,2002,Toronto Raptors
willial02,"$5,500,000",2003-04,2004,2003,Toronto Raptors
willial02,"$5,850,000",2004-05,2005,2004,Toronto Raptors
willial02,"$6,300,000",2005-06,2006,2005,Toronto Raptors
willial02,"$4,483,516",2006-07,2007,2006,Toronto Raptors
willial02,"$103,992",2006-07,2007,2006,Los Angeles Clippers
willial02,"$4,516,484",2007-08,2008,2007,Toronto Raptors
willibr01,"$287,500",1998-99,1999,1998,San Antonio Spurs
willibr01,"$35,176",1999-00,2000,1999,Atlanta Hawks
willibu01,"$513,000",1984-85,1985,1984,New Jersey Nets
willibu01,"$915,000",1985-86,1986,1985,New Jersey Nets
willibu01,"$1,315,000",1987-88,1988,1987,New Jersey Nets
willibu01,"$1,365,000",1988-89,1989,1988,New Jersey Nets
willibu01,"$1,300,000",1989-90,1990,1989,Portland Trail Blazers
willibu01,"$1,550,000",1990-91,1991,1990,Portland Trail Blazers
willibu01,"$1,700,000",1991-92,1992,1991,Portland Trail Blazers
willibu01,"$1,850,000",1992-93,1993,1992,Portland Trail Blazers
willibu01,"$5,050,000",1993-94,1994,1993,Portland Trail Blazers
willibu01,"$3,200,000",1994-95,1995,1994,Portland Trail Blazers
willibu01,"$3,400,000",1995-96,1996,1995,Portland Trail Blazers
willibu01,"$1,193,000",1996-97,1997,1996,New York Knicks
willibu01,"$1,431,000",1997-98,1998,1997,New York Knicks
willibu01,"$1,670,000",1998-99,1999,1998,New York Knicks
willico01,"$200,000",1992-93,1993,1992,Chicago Bulls
willide01,"$3,487,400",2005-06,2006,2005,Utah Jazz
willide01,"$3,749,040",2006-07,2007,2006,Utah Jazz
willide01,"$4,010,640",2007-08,2008,2007,Utah Jazz
willide01,"$5,069,449",2008-09,2009,2008,Utah Jazz
willide01,"$12,323,900",2009-10,2010,2009,Utah Jazz
willide01,"$14,940,152",2010-11,2011,2010,New Jersey Nets
willide01,"$16,359,805",2011-12,2012,2011,New Jersey Nets
willide01,"$17,177,795",2012-13,2013,2012,Brooklyn Nets
willide01,"$18,466,130",2013-14,2014,2013,Brooklyn Nets
willide01,"$19,754,465",2014-15,2015,2014,Brooklyn Nets
willide01,"$5,500,000",2015-16,2016,2015,Brooklyn Nets
willide01,"$5,500,000",2015-16,2016,2015,Dallas Mavericks
willide01,"$9,000,000",2016-17,2017,2016,Dallas Mavericks
willide01,"$5,500,000",2016-17,2017,2016,Brooklyn Nets
willide01,"$259,626",2016-17,2017,2016,Cleveland Cavaliers
willide01,"$5,474,787",2017-18,2018,2017,Brooklyn Nets
willide02,"$4,602,720",2011-12,2012,2011,Minnesota Timberwolves
willide02,"$4,947,840",2012-13,2013,2012,Minnesota Timberwolves
willide02,"$5,016,960",2013-14,2014,2013,Minnesota Timberwolves
willide02,"$6,331,404",2014-15,2015,2014,Sacramento Kings
willide02,"$4,900,000",2015-16,2016,2015,New York Knicks
willide02,"$4,598,000",2016-17,2017,2016,Miami Heat
willide02,"$402,043",2016-17,2017,2016,Cleveland Cavaliers
willide02,"$83,129",2017-18,2018,2017,Los Angeles Lakers
williel01,"$1,254,720",2010-11,2011,2010,Portland Trail Blazers
williel01,"$1,348,800",2011-12,2012,2011,Portland Trail Blazers
williel01,"$1,442,880",2012-13,2013,2012,Portland Trail Blazers
williel01,"$107,676",2014-15,2015,2014,New Orleans Pelicans
williel01,"$53,838",2014-15,2015,2014,Utah Jazz
williel01,"$53,838",2014-15,2015,2014,Charlotte Hornets
williel01,"$80,000",2015-16,2016,2015,Charlotte Hornets
williel01,"$55,722",2015-16,2016,2015,Memphis Grizzlies
williel01,"$250,000",2016-17,2017,2016,Golden State Warriors
willier01,"$876,000",1995-96,1996,1995,Boston Celtics
willier01,"$1,008,000",1996-97,1997,1996,Boston Celtics
willier01,"$1,139,520",1997-98,1998,1997,Denver Nuggets
willier01,"$2,780,000",1998-99,1999,1998,Denver Nuggets
willier01,"$3,336,000",1999-00,2000,1999,Boston Celtics
willier01,"$3,890,000",2000-01,2001,2000,Boston Celtics
willier01,"$4,448,000",2001-02,2002,2001,Boston Celtics
willier01,"$5,004,000",2002-03,2003,2002,Boston Celtics
willier01,"$5,540,000",2003-04,2004,2003,Cleveland Cavaliers
willier01,"$3,580,000",2004-05,2005,2004,Toronto Raptors
willier01,"$3,938,000",2005-06,2006,2005,Toronto Raptors
willier01,"$4,296,000",2006-07,2007,2006,Charlotte Bobcats
willifr02,"$832,560",2002-03,2003,2002,New York Knicks
willifr02,"$894,960",2003-04,2004,2003,New York Knicks
willifr02,"$957,480",2004-05,2005,2004,Chicago Bulls
willigu01,"$730,000",1984-85,1985,1984,Washington Bullets
willigu01,"$790,000",1985-86,1986,1985,Washington Bullets
willihe01,"$200,000",1984-85,1985,1984,Indiana Pacers
willihe01,"$275,000",1985-86,1986,1985,Indiana Pacers
willihe01,"$983,333",1987-88,1988,1987,Indiana Pacers
willihe01,"$983,000",1988-89,1989,1988,Indiana Pacers
willihe01,"$1,000,000",1990-91,1991,1990,Dallas Mavericks
willihe01,"$1,183,000",1991-92,1992,1991,Dallas Mavericks
willihe01,"$430,000",1992-93,1993,1992,New York Knicks
willihe01,"$1,600,000",1993-94,1994,1993,New York Knicks
willihe01,"$1,000,000",1994-95,1995,1994,New York Knicks
willihe01,"$1,300,000",1995-96,1996,1995,New York Knicks
willihe01,"$757,000",1996-97,1997,1996,New York Knicks
willihe01,"$766,667",1997-98,1998,1997,New York Knicks
willihe01,"$1,000,000",1998-99,1999,1998,New York Knicks
williho01,"$349,055",1987-88,1988,1987,Cleveland Cavaliers
williho01,"$364,000",1988-89,1989,1988,Cleveland Cavaliers
williho01,"$3,785,000",1990-91,1991,1990,Cleveland Cavaliers
williho01,"$3,786,000",1991-92,1992,1991,Cleveland Cavaliers
williho01,"$3,786,000",1992-93,1993,1992,Cleveland Cavaliers
williho01,"$3,786,000",1993-94,1994,1993,Cleveland Cavaliers
williho01,"$3,786,000",1994-95,1995,1994,Cleveland Cavaliers
williho01,"$4,151,000",1995-96,1996,1995,Phoenix Suns
williho01,"$4,151,000",1996-97,1997,1996,Phoenix Suns
williho01,"$4,550,000",1997-98,1998,1997,Phoenix Suns
williho01,"$1,750,000",1998-99,1999,1998,Dallas Mavericks
williho01,"$1,925,000",1999-00,2000,1999,Dallas Mavericks
williho01,"$2,100,000",2000-01,2001,2000,Boston Celtics
willija02,"$1,460,000",1998-99,1999,1998,Sacramento Kings
willija02,"$1,879,920",1999-00,2000,1999,Sacramento Kings
willija02,"$2,011,080",2000-01,2001,2000,Sacramento Kings
willija02,"$2,554,072",2001-02,2002,2001,Memphis Grizzlies
